Model,Best_Params,MSE,RMSE,MAE,R2,MAPE,Train_MSE,Overfit_Ratio,CV_MSE,N_Trials,Time_Seconds,Errors,Features,Sector
ExtraTrees,"{'n_estimators': 115, 'max_depth': 10, 'min_samples_leaf': 3}",4782.370450284782,69.15468494819987,52.45176978712215,0.7635232994165738,3.8756263934791235,280.5934132450255,17.043773034360658,0.08010671399076986,50,26.8,"[   0.40736484  -50.82660454 -116.71856232   70.66336181 -117.74726594
 -119.60379643  -29.12231418  -31.6490714    14.42868072   20.73805861
   40.9049606     8.80366081  -22.52030323  -54.31761118  119.33262461
  -44.88169551 -147.85057159   43.96263242  -75.11328521  -43.45930177
  -53.38121204  -24.61509497  -71.05443085  -44.20676588  -25.51920556
   30.23199444   97.02503986   66.71342638  -59.80588626   57.01672554
   41.53765267  -16.54004476  -20.72376925   -4.82209255    0.76805374
  -16.86006414   20.05528571   84.05790114   -7.52721841   -9.70016841
    7.74788032    9.59184098  -69.37923176  -40.57025093  -90.52610656
  -46.1385589   -61.78307946  -44.64014158  -64.87078402   -1.75433541
  -25.58994217 -109.32171768  -72.17367617 -142.50658327 -193.14702273
 -211.47147225 -123.67729001  -78.43950167 -136.93437715 -128.04810575
  -80.44663324 -181.4457443   -29.36338478  -55.66627754   30.51018096
  -90.24087147  -13.05445473   -5.21188002   50.61445824  -19.61703527
    1.87014842  -45.63702857  -40.60397514   -0.91085367 -137.30968391
  106.65130333  -73.31444226   40.07273302    5.19063374   12.96429808
   -9.1524037    -1.79601313  -42.80774128    2.29585953  -24.44012849
   58.89931746   91.63314608 -118.03634391  -81.39467785   58.71503205
  -65.40327539  -58.55993751  -66.23872781   -8.80036416  -22.20955734
  -29.03600822    6.11582211    3.32516884  -50.92469159  105.3397887
  -82.66633104  -74.18204656  -52.59753253  -32.48150487  -10.72372491
  -24.32280124  -31.40600358  -34.68657089  -32.81703871  -36.04135713
   32.26672     179.51756565   34.63168862  -21.84625607  -11.54734123
  -27.71736504    1.05472739   11.00381717  -52.10386537    1.25243156]",Exogenous,Commercial
RandomForest,"{'n_estimators': 173, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 8}",5053.825933072698,71.0902660922907,55.039960392257335,0.7501004795843826,4.041348190314284,723.5209181208963,6.985044670440657,0.0872677391773745,50,36.0,"[   2.79036695  -49.73192023  -66.91873288   40.11301736 -127.15741879
 -147.29194392  -30.86339284  -41.98604547   18.91393124   20.17453179
   45.81493624    7.39036222  -21.77014976  -44.66475468  168.21945299
  -61.69703704 -149.55185565   68.83754879  -89.55880947  -50.9635358
  -51.13900459  -11.31700871  -85.35547312  -42.6878738   -20.32211345
   37.76194893   68.84363399   76.47582616   27.49287824   58.96027583
   41.20535363   -9.42080567  -16.58887235    7.73235161   -1.427819
  -15.58477398   17.62808337   82.03554691  -49.93071025   27.20225861
   30.4012778     2.09702875  -80.92425027  -46.02649833  -82.61598591
  -21.86661403  -51.619706    -41.25532318  -65.06500205  -13.46214827
  -57.26410091  -76.16464613  -63.04564875 -153.06478924 -179.60906
 -205.80511282 -112.01297931  -77.87333788 -130.56651446 -130.21095175
  -93.2805212  -185.63952401  -93.21040662  -78.36247986   31.48560108
  -66.24010838   21.34846317   32.30072      32.56708407  -12.79135752
    6.26512703  -37.6160839   -31.71876051   31.55917613 -114.79062879
  118.16968877  -61.42185595   67.47212058   37.8675038    56.16333445
   14.31329508   35.93968839  -26.08944      25.84790235   -6.52762237
   68.11688658  137.41170194 -108.99356302  -72.68930022   63.56934259
  -38.64414492  -34.02149575  -49.74619888   18.90159457   -7.27710244
  -31.52330685   15.84043113   11.99159137  -80.77967575  139.02147374
  -61.77032806  -78.50947823  -45.00534986  -25.05543888   -7.54963975
   -4.77610974  -25.29185083  -36.54171536  -31.10720851  -38.62899832
   72.83004731  182.45505553   44.99366973  -10.93724453   -7.24595916
  -26.88909962    7.28427896   24.94347898  -46.9653599    -4.0252999 ]",Exogenous,Commercial
ElasticNet,"{'alpha': 0.0015500697547884404, 'l1_ratio': 0.7887026540162364}",5240.705019943319,72.39271385949914,58.84010428301647,0.7408597588308123,4.375576113556073,1290.6655818915522,4.06046701289015,0.028438385127885095,50,5.4,"[  -3.34399054  -51.89194106  -94.7514176     2.5323164  -114.20180751
 -134.624229    -35.16718601  -21.91261985   -6.30660965  -23.55118872
   10.59848006  -42.76515224  -47.83953045  -53.9918507    88.93697257
  -94.35395379 -198.29953544   19.45602154 -126.04972864  -57.21090401
  -84.81162818  -44.4549023   -93.63980239  -68.13360109  -19.21366498
   -1.03615838   50.59338657   57.72940605  -64.80345186   28.75313828
    8.23436813  -29.69760473  -53.0282336   -18.85818522  -31.62153833
  -48.88346365   -3.00393454   38.46222082  -90.14438861    7.03711246
  -13.24502319  -25.84642594 -124.46452939  -44.8525806  -110.46944028
  -42.39620111  -72.14917346  -62.16987567  -76.03274343    2.28373995
  -60.18620055 -123.31031842  -58.69446902 -148.00988426 -160.69228213
 -163.23674389  -87.92863208  -73.24081253 -143.85668062 -119.07320414
  -86.66553531 -173.00406389  -41.71203455 -103.60071143  -57.24551937
  -84.15364889   24.80215694    7.62252018   26.42315443  -64.32917239
  -12.32874341  -93.70910634  -51.03706719   15.48176812  -81.45447442
  121.10665606  -31.54270321   -7.50656025  -64.42968411  -21.54707518
  -50.62949375   -2.56770904  -55.89646849  -13.3705282    -7.3919973
   31.64705452   87.73259869 -104.82576474  -77.23309322   55.90187209
  -81.72471898  -51.02167589  -58.85360531    5.8393922   -28.17912708
  -54.51660208   -0.24564606  -10.40937261  -81.48521185   85.53781248
  -84.55972506  -99.14921361  -48.90907395  -29.29154922  -56.77330599
  -37.7150307   -46.22070209  -61.0342402   -42.10129256  -51.02642199
   10.16930673  114.4553243   -56.56685317 -144.35250755  -62.84255835
  -43.73069976  -25.49652065  -32.53798402  -85.11476268  -31.98875448]",Exogenous,Commercial
Lasso,{'alpha': 0.0012798666702408435},5242.783547333022,72.40706835201259,58.851758089518945,0.7407569806574569,4.376237034742802,1294.6431842560496,4.049597303017296,0.028074312026731267,50,3.7,"[  -3.8895752   -51.58806093  -93.93124294    2.22524445 -114.90865876
 -133.33987938  -34.32393213  -22.6658498    -6.55701741  -23.05024047
   10.76760595  -42.67369303  -48.13707377  -53.98070865   89.40766534
  -94.75955353 -197.01542394   21.10065445 -125.99362156  -56.81848186
  -84.26726299  -44.45301109  -94.08888637  -68.22589246  -19.83724822
   -1.45499855   49.55498338   57.45751167  -65.17008522   28.73119431
    8.45144118  -29.63499187  -52.31046649  -18.96743921  -31.84388536
  -48.73588541   -3.30573259   38.31869945  -91.1024454     7.05716561
  -12.77723576  -26.19042735 -124.20677328  -44.46099076 -109.91981923
  -42.87594648  -72.75594958  -62.13286619  -76.90677434    2.05364235
  -60.52244431 -124.4776391   -57.98769907 -148.22348279 -159.96449545
 -164.18308065  -89.30749633  -74.59104028 -144.81007145 -119.70089884
  -87.78830835 -174.26721997  -43.27022541 -106.62132646  -58.53403597
  -84.7046339    28.0112467    12.1157722    28.95288016  -61.84010307
   -9.69182974  -91.47797965  -50.09654703   17.60533971  -80.00967801
  122.49005821  -31.01359093   -5.49976601  -62.47936881  -20.25769242
  -49.80753113   -2.2026483   -55.31968183  -12.47483295   -7.50352278
   31.65828338   88.36735493 -105.85995619  -75.90243955   55.526452
  -81.52235323  -49.93676487  -57.43497608    6.08346766  -27.79601869
  -54.22200429   -0.43059248  -10.17141402  -82.16090309   85.55518137
  -84.87792446  -99.09877963  -47.02008139  -29.25593816  -55.89888397
  -37.65462081  -46.27444816  -60.34579997  -42.99838344  -51.10519553
   10.50107579  113.7831584   -56.43173265 -143.02642148  -61.67046772
  -44.0295709   -24.74535547  -32.03451241  -85.13052064  -31.51193424]",Exogenous,Commercial
GradientBoosting,"{'n_estimators': 131, 'max_depth': 8, 'learning_rate': 0.11285320502212905, 'subsample': 0.5427925342039944, 'min_samples_leaf': 3}",5530.496165981244,74.36730575986496,57.58174041647373,0.7265302846117547,4.236719513779609,1.4078221065502166,3928.4055423262193,0.06583860899640483,44,63.8,"[  18.55348325  -32.48803297  -38.7824568     8.75790342 -127.3813162
 -104.96834129  -31.6500302   -31.23992312   28.10549695   19.05553422
   44.8305009    -0.28648572  -41.58927852  -97.93384273  178.69874808
 -122.97919758 -158.80831687   10.29189427 -103.48928659  -19.33514811
  -45.168532    -21.44147944 -102.55385183  -42.14291703  -18.95285008
   37.39366849   17.06904241   59.56398185  -42.54909236   73.83253711
   53.23083225    6.67149981  -31.15682285   -1.07369995   -4.9678788
  -34.70544873    7.97719447   58.83496261  -80.09934463   -6.28111241
    9.6163675   -14.4479762   -92.07442139  -19.00335328  -90.83178815
  -47.18084631  -51.45110671  -45.30652538  -66.14450256  -20.61457239
  -62.09057088 -109.32364798  -86.97041967 -150.20991655 -187.01193109
 -181.59068755  -92.93418154  -93.94210428 -175.8093798  -121.60143001
  -71.76935579 -189.89684103  -54.25736127  -92.54376036   12.87107375
 -127.66382393   -9.36236189  -13.83488865   15.54213578  -54.02783993
  -54.44532045  -78.13294567  -59.01402895  -28.46814661 -177.09996563
   70.59520408  -88.32358745   54.3267211     6.10564666   46.4212327
   50.5331996    19.03448882  -49.93385311   22.1471216   -14.78368319
   83.03472688   97.45837033 -145.1607245   -32.35229392  138.16854926
  -21.4585084   -25.12434559  -36.67893137   41.39455929  -15.91644375
   -5.09538693   19.88322903   46.76420796  -89.47064732  130.51996306
  -89.92121097  -68.82225708  -51.48689502   -7.18502828   12.90224098
  -31.24863685  -38.85183249  -22.71086744  -22.26700375  -41.11137615
   85.83943638  106.3054561    24.56524294  -91.85791596  -22.64277106
  -44.53764653    6.7890343   -24.71694006  -42.95070295   -0.433183  ]",Exogenous,Commercial
KNN,"{'n_neighbors': 2, 'weights': 'distance', 'p': 2}",5925.734009664183,76.9787893491719,59.37897716937505,0.7069867251590813,4.461278870506726,7.0058702507139135e-12,845824115720718.2,0.20125912335290153,50,1.6,"[   5.72231828  -51.58561877  -65.1811199   -11.31428824  -79.00662258
  -35.78106912    3.78049817  -28.39570201   15.29378223    6.24348099
   53.11126862   33.05594325  -20.73604733  -39.63660552   57.184247
 -129.05804401 -153.90680242  -25.71613984  -61.95627574  -19.76353331
  -36.35683071  -35.09939622  -58.93106016  -23.72218368  -22.6052517
   17.54288052   -8.90713725    5.30149553 -101.65578685   -7.96430078
   43.6200906    -4.59778112  -27.79484758  -14.71955657  -16.4973398
  -18.21630308   23.17625699   59.92379247  -11.01995704   52.29369151
  -63.68555249   19.1142419   -49.03850106  -41.70227946 -105.66498248
  -38.84934897  -36.53279919  -53.27936374  -56.26208016   15.96777012
  -10.11296956  -76.83179485   -4.41498874  -67.69297457 -157.99218995
 -232.11803249 -200.53157914 -143.88899386 -159.35631542 -149.95937024
 -109.13603446 -180.60527405  -31.82965884 -164.82997288  -21.13407131
 -146.68309902  -83.23364148 -127.56250596  -79.97995859  -82.15927808
  -72.39600797 -117.73182327  -84.68948344  -56.4526454  -137.65458673
  105.17351727  -55.31752448  -97.43983014  -33.38290591  -29.78168381
  -92.08912286  -44.58346059  -95.75012468  -75.30385007  -68.98070007
  -12.60411717   51.1166367  -192.32689739 -126.09932156   90.09536438
  -70.27281822  -81.18550729  -84.69316704  -41.85715037  -23.73048444
  -38.28074182  -27.05507661  -26.68643179  -58.37588989  121.37243648
 -101.03043413  -16.07922407  -25.75478921  -36.80917087  -17.17983969
  -17.57889028  -15.40456035  -43.85651528  -36.80147618  -61.28089486
   24.70642241   78.37270663   11.50378552 -119.06029455    0.64943543
  -37.08128148  -22.66791024   30.54418175  -16.67090716   -3.44026182]",Exogenous,Commercial
Ridge,{'alpha': 1.6969443580596388},6076.916038378533,77.95457676351359,64.42406040350932,0.6995111379561391,4.822047183978293,1219.9709618164268,4.9811972813931185,0.03300192302626777,50,0.3,"[  -6.11935507  -51.75997318 -107.1981687    -0.53726183 -114.41307337
 -154.89234454  -53.67997033  -23.18042045   -8.2299648   -26.13548902
   -0.93193003  -50.16653065  -59.85497929  -61.75634014   70.04437743
 -103.4589851  -214.11514124  -10.32639296 -138.01102495  -76.98658322
  -86.41638455  -45.98283192 -107.78570735  -72.59760058  -33.44370734
  -10.55438491   43.23907497   36.0843631   -82.43434765   15.81477876
   -9.59268866  -36.95817867  -54.05047728   -8.22484274  -39.49712099
  -55.60433139  -13.11599309   31.49489969  -90.38988853    0.57379476
  -34.91523715  -24.52335794 -128.68931464  -50.14442049 -108.25782675
  -28.12582487  -67.2801889   -62.02795944  -78.62689665    4.38442288
  -71.20005198 -124.19638355  -74.40096565 -152.46800178 -184.8571356
 -163.66789133  -76.45936103  -59.15414537 -143.09532765 -116.97169156
  -91.0002777  -169.02268534  -52.97642643 -103.90341305  -71.2727153
 -104.62017276  -20.48518839  -45.10309733    0.96561881  -87.73558482
  -42.64190247 -117.97818172  -78.96891824  -13.08478316 -102.29999693
   91.36039101  -54.21368142  -49.61600135  -99.83017097  -49.8362261
  -66.12038003   -6.5849791   -78.16522533  -33.50213842  -24.22982785
   23.04504148   67.05370885 -109.0478399   -90.48196733   51.83476619
  -95.57173741  -69.54672227  -61.2432985     7.03992816  -47.46283859
  -66.38366523  -11.19987017  -14.34138968  -92.55309133   72.15704309
  -85.91191732 -104.02587993  -67.42013695  -28.85437121  -63.54967361
  -19.4659082   -38.04066065  -63.02539002  -40.48810371  -46.42121373
   -3.32876566  105.95546938  -85.04356762 -170.53856984  -80.42209424
  -45.81972291  -32.58672127  -20.34080063  -92.37054716  -43.69673373]",Exogenous,Commercial
SVR,"{'C': 0.09544319098840245, 'epsilon': 0.05734917812075031, 'kernel': 'linear'}",6711.664259569279,81.92474754046715,67.56347183510817,0.6681243671886323,5.069689563669806,1266.8262133233154,5.298014983414579,0.031331766748789354,50,55.4,"[  -3.9370179   -45.54488768  -93.30051518    0.49038762 -114.93161988
 -168.3484009   -70.74643199  -21.53865415   -0.30022352  -26.97064853
    3.16112018  -40.41110778  -59.84777457  -61.61618926   85.01291693
 -103.8540822  -228.12010786  -31.21577513 -139.76447525  -86.7991222
  -86.17300759  -46.64633698 -104.93267234  -71.81189612  -41.04874939
  -13.51525672   59.70725121   25.51487347  -96.34276659    6.62570725
  -21.40971982  -34.81789117  -56.27880617   -5.6099735   -43.24932745
  -57.24784095  -19.95010492   35.08878937  -79.796169     -1.66409355
  -42.56245364  -31.64642036 -135.76658941  -69.61860859 -114.01434061
  -31.70197943  -72.83263093  -64.0502154   -84.02612551   11.84177104
  -59.6618923  -130.74140519  -74.31995699 -155.52230745 -208.27114174
 -191.06152562  -97.74147744  -71.0331969  -157.49681172 -125.56815889
  -95.88653814 -161.95127202  -48.51648806 -124.22567391  -80.98003562
 -102.9727691    -8.70992244  -33.50706224   18.35340112  -76.4242898
  -35.75987681 -104.39183126  -72.63270227   -3.83451592  -85.02984084
   88.19915023  -46.65135018  -64.23056956 -101.10503199  -47.88726931
  -60.58876639  -11.0929368   -80.13914491  -37.37731736  -33.94811539
   18.27633507   68.21980612 -115.77014403  -98.34136976   37.88038435
  -96.58415795  -72.90132551  -60.25853429   11.33133546  -43.62281895
  -62.13544253  -15.97579579   -6.85220313  -73.41191542   59.42855437
  -99.19239538 -119.17081746  -81.31408148  -33.0592664   -62.1555299
  -23.69612526  -44.30860659  -67.40527529  -49.81544473  -49.46535601
   -0.44623005   98.20433436 -108.42603513 -181.76736616 -101.6864279
  -57.76707572  -37.13761169  -35.43916096 -107.97660414  -60.97517977]",Exogenous,Commercial
OMP,{'n_nonzero_coefs': 32},7581.923520293082,87.0742414281806,74.02310669348847,0.6250921427368687,5.546513762935654,1258.557918524076,6.024294479180174,0.04662387010395489,50,0.4,"[ -11.58658522  -49.73457282 -101.54312881   -0.80019619 -108.60627474
 -151.80529972  -50.0211637   -28.30489876   -3.21447471  -38.4054454
   -2.01357552  -54.37140864  -64.73029303  -63.34143626   74.77264631
 -106.16305402 -210.29404056  -15.27883633 -132.46567465  -76.05939604
  -99.95886479  -54.89714196 -107.87100079  -82.39517077  -34.77786795
  -14.60852942   39.71139307   36.47582681  -85.33436896   -3.28122368
   -5.54065683  -46.25441155  -63.28690336  -25.81777216  -41.43309097
  -64.85632991  -23.90310919   25.59563635  -94.42238555    3.27765773
  -21.81210442  -37.05425221 -130.91700446  -56.21652712 -113.70873103
  -45.47815356  -78.3740454   -75.71609506  -90.75237439  -14.59779989
  -80.14637413 -136.78231812  -70.63529642 -155.86080671 -168.01140452
 -181.81107993  -97.53736877  -89.57997456 -168.59572903 -141.24173189
 -117.43948987 -188.84255446  -66.54511705 -130.36853011  -87.59891805
 -109.3498084     1.37631252  -22.86881915   11.89639464  -89.73512354
  -38.81064616 -120.58439613  -81.59161926  -10.96108826  -90.26422255
   96.56721485  -56.3327029   -52.12751216 -105.89813873  -56.15671314
  -68.69590097  -30.15785998  -87.96758335  -41.88258251  -36.43161048
    8.01787584   60.2770084  -125.21623375 -101.39400895   28.23089541
 -102.40328944 -102.16258328  -90.74499162  -19.16806605  -71.40584653
 -102.39879475  -39.1865275   -42.19207122 -116.15431471   48.5194861
 -108.6381671  -141.07973261  -93.33234383  -62.8022639   -92.09759372
  -64.63249498  -68.10328311  -87.94428526  -75.57739596  -78.69642691
  -27.13114767   79.56682608 -105.31798256 -212.43518178 -103.10065662
  -71.1712571   -53.12984182  -63.35362817 -117.71008259  -66.98844385]",Exogenous,Commercial
SVR,"{'C': 0.010107463593267618, 'epsilon': 0.0036929848239459612, 'kernel': 'linear'}",3897.6046179970813,62.43079863334347,49.25778049401445,0.6980683559546601,1.9046823577598317,3719.8906288363823,1.0477739823270797,0.13438484301706322,50,36.6,"[ -69.40008356  -52.53669214   20.55370646   85.06171814   84.83518628
  -12.57755359  -68.48408403  -21.93368086   38.22658217   31.23816054
  107.49570097   -3.97415806    1.3386055    17.14068286   86.98018738
   30.3786501  -121.71368268  112.1858095    -3.88454072   29.50115627
    4.70616679   41.78866309  -41.23981964   -8.6636514     3.01887974
   96.29551342   40.38359642  105.63386363  -26.48222688   73.64964446
  -22.44370403   85.43714899    9.52695401   56.2603352    78.64263008
    1.97444749   29.37576885   27.2181279   -32.03438185  131.86991656
  -24.35477726    8.37330878   25.33094521   51.31440574  -15.5672515
   58.12427283   37.52479697   60.01045125   -5.53555634   44.43068133
   54.01450455   38.62860586   89.19305146   21.64531279 -195.82934778
  -54.4440866    60.04053929   89.08041577   68.1792433    15.06423439
   23.77341108   64.78306684  126.1581996   127.58328813 -185.47589202
  107.96481879  130.9849362    50.7068306    25.12094747    9.89181228
   49.46670323   24.47489563   28.55661073   56.52528064   75.20224948
  104.17728663  -36.47362976   51.97979019  -40.56228649    8.27845237
   50.29405645   64.39783956   -0.33615819   11.91429077  -10.81927051
   33.33131476  -61.13993696    5.90467109  -50.04542053   88.39477394
   15.56706552   17.23822968  -31.25853222   -4.20244758   57.33140733
   33.06923185   19.27530512   53.7262891     8.21833655   83.14804903
  -10.69578201  -36.65459669   -5.59451434   80.69274471  -33.97620712
   52.306042     53.68052328   17.62488216   50.38995898  -15.29954351
   83.29845193  142.09835592  -49.57105737   19.37643334   27.73608031
   50.58074578   61.39811796   65.32861145   42.33301944   51.77312484]",Exogenous,Industrial
Ridge,{'alpha': 94.05905671961665},3991.495591003377,63.178284172675795,50.09390170547561,0.6907950025442324,1.9367242827907447,3915.8380429489002,1.0193209083789128,0.12467102673206129,50,0.3,"[ -86.18876317  -73.78547661   10.04674828   77.13802581   77.66957236
   -5.19824783  -78.22701121  -23.8968913    10.46006762   21.65942225
  105.60987402  -32.54531199  -17.04415558  -12.15140443   80.20333357
   25.01273516 -124.99533556  111.54729415  -17.03379264   26.35027928
  -21.83234434   35.23770949  -30.21856134  -30.62443317   -5.21597194
   85.41091903   48.58941287  109.33790633  -37.8990486    83.85084595
  -26.93000209   94.48749157  -10.2052742    59.57474556   89.21582457
  -16.20618843   29.69253652   20.70945477  -23.20911159  143.3596574
  -26.10224728   20.67515265   18.4327686    60.93528064  -32.54261436
   59.629932     47.87206631   42.3042908    -5.89611439   40.0985708
   59.27878645   42.7750313    89.61034937   25.62010746 -205.73218568
  -59.67091737   23.57599171   87.40323647   68.34668008   -8.82981205
   21.10700157   58.50328984  133.85971457  126.33159362 -168.76824538
  110.15867754  129.68373087   57.9641714    16.79113194   18.83013347
   65.58480868    5.18720838   24.83928713   41.79417751   74.22727669
  106.4338941   -36.54955503   58.96382505  -27.95233593   35.61661795
   45.13813321   70.74569085   21.31408125   -2.61296789  -20.31822907
   21.953762    -65.60713611    4.52236779  -47.17842345   96.08957671
    9.76768065   25.79373691  -44.61539235   -4.94322972   72.86669212
   15.88866262    6.7106144    36.0277244     1.64472657   66.89891319
  -31.57226985  -45.82358814  -24.96490447   77.66041325  -59.78889388
   33.95188462   46.59860177  -12.75489347   35.67448193  -36.65748679
   83.52482837  145.94617385  -50.58193591   20.74437636   10.9085373
   55.36474095   45.9753722    66.05825146   53.48351557   29.54531823]",Exogenous,Industrial
ElasticNet,"{'alpha': 0.08025577697537933, 'l1_ratio': 0.3196041812964337}",4125.156072780145,64.22737790677854,50.86186959236468,0.6804408663600727,1.9654772487662304,4283.791207261742,0.9629685185840329,0.11379795115861983,50,4.2,"[ -76.87323199  -72.4593862    21.64161429   84.8049831    72.27366036
   20.01943002  -49.43672822  -18.33345367   -6.20720796   26.05979355
  120.47301382  -23.47554943   15.81599312    4.94970124   87.24086851
   21.4108503  -153.39308991  118.05178406  -12.74442889   27.34790975
  -12.84122667   50.31640365   -9.32076684  -31.93104644    8.62871226
   78.31828155   54.71756541  103.66590123  -61.36906061   69.85803512
  -25.62350352   87.84598608   -7.3486299    62.49248935  120.8502455
  -29.50070964   55.55667023    4.32051307  -25.1741296   141.55189232
  -51.92749227    5.86422522   39.43180786   38.86362915  -22.03171439
   63.87747554   59.30215144   31.77013906    8.09102284   51.10928827
   83.32582731   29.49989445   94.15746747   32.11970074 -164.25908007
  -37.96815736   23.86759635   74.60286105   76.5818995   -11.0664045
   48.73886844   52.45472828  134.59148404   96.0061397  -209.85273572
   74.39052982  135.25750467   29.22800782   27.18082951   28.05642345
   83.82734419   -5.88264761   15.89438699   14.99597395   52.57554025
   92.78936902  -30.54230539   43.74234052  -48.7768994     7.71118637
   28.86194281   57.68580891   23.71596377  -34.22448933  -33.73179154
    2.89476723  -86.06606532  -18.09600995  -59.81954063   69.53183943
   13.34168645   23.68593746  -38.6343563     4.57488498   84.72641777
   -5.02682611   19.20405954   38.16877914   35.70601922   74.41551128
  -45.76397556  -48.49841631   -2.0446184    76.81712025  -48.43173588
   62.15652074   68.94923884  -19.91638515   55.05967161  -41.28558514
   98.91845998  143.37683346  -87.29642198   10.80582373    0.25177036
   28.76542729   55.10235773   70.913524     58.16614397   22.33409612]",Exogenous,Industrial
Lasso,{'alpha': 0.06002226861470071},4373.534094464707,66.13270064396816,51.384494423502154,0.6612000269774247,1.9897068829776703,4803.860165059723,0.9104207749998764,0.11454879613818396,50,2.5,"[ -71.55693245  -68.9530317    25.09383617   76.86892398   55.42172692
   21.09930743  -39.29443644  -17.38380917    1.07736945   28.4735451
  114.74109316  -18.23245644   39.16545184   25.96824792  102.58403711
    4.68412244 -168.89157433  123.62304148  -16.93201803   48.63984793
   18.59907959   69.91318932  -11.78157023  -20.858565     19.12560815
   83.57939064   53.84542512   95.46517348  -69.5671121    59.82724433
  -36.69905732   90.07098402   15.80652231   71.30973655  129.40901036
  -20.43405944   73.18229735    1.33377915  -31.05266901  124.95202363
  -72.70339828  -12.09800223   29.93396232   34.63309975   -1.04293354
   73.49874371   43.46089044   28.29341448    5.88984239   51.18124269
   82.29016206    5.98192084   91.75418536   22.35993841 -169.31656056
  -48.31658378   16.0044537    56.01643318   58.22063559  -24.68874959
   47.20732863   34.6727334   117.44795615   62.00644563 -256.31871049
   15.44193477  109.29905239   21.80208351   50.1822984    31.98708232
   70.4835343   -11.86598872    8.98915312    2.35981512   31.80952624
   72.16029424  -24.80389469   29.75110107  -80.815684     -9.40623232
   29.28575588   53.90424208   10.23717554  -36.94838409  -31.25741853
    5.60479511  -90.4295597   -42.95826658  -72.30266316   54.48144474
   10.46571347   42.71182686   -9.04512669   21.42296898   89.65029779
    3.0306659    41.82588114   55.1465326    65.51023745   93.1196762
  -40.85666209  -39.21740497    8.38721174   94.02722569   -8.51175804
   93.64079035   76.20827367   -9.20698085   79.06779874  -32.24397131
  112.3946064   132.44924777 -104.5622775    11.39021539   -2.19076403
   26.21610755   84.59669281   86.35856312   52.78156604   30.49927123]",Exogenous,Industrial
RandomForest,"{'n_estimators': 150, 'max_depth': 12, 'min_samples_leaf': 3, 'min_samples_split': 3}",5038.680660083364,70.98366474114565,52.88949935237083,0.6096738164528808,2.066387917922253,1277.2243733895007,3.945023885436592,0.15496426983971573,50,38.9,"[-110.25188165  -69.29588971   -7.96558522   61.86490113   12.94243767
    3.77348698  -78.84152284  -50.33209994  -46.10174005    8.77679049
   96.32121937  -53.45220573   -9.19484147  -35.03078589   64.6195287
  -37.68967978 -157.47059112  106.13577872   -3.61187793   28.32027314
   20.71896567   51.0906371   -18.19041692  -55.3079324     5.20450963
   54.41794147   43.55076091   56.74106586  -53.08089106   96.48038107
  -25.68178353  103.73477833   12.90030243   53.08806398  132.8511917
   -2.66145149   72.68423461   22.10347805  -20.7919616   116.47334817
  -65.31623539   -9.73724084  -17.28289075  -11.20783537  -54.86081027
   36.55126493   28.27185433   -4.29451508  -20.26391439   11.94050257
   52.05728939   13.02187732   33.09029296   12.62522063 -307.08857666
 -127.31372773  -11.81214392  135.44634432  121.0982846   -21.95518854
   21.53593217   28.25422634  109.21140757   73.38764564 -242.17331073
  -16.11196236  143.21102613  119.50850134  114.12834975   73.41951741
   84.78869236  -31.56255953    0.46529347   -2.61009527   37.07976517
   81.94470429  -71.56897333   78.43010449  -51.41248251  -53.91123997
   -2.142785     49.6799494     7.4817412   -25.14313378  -55.37119233
  -25.69157854  -99.40759661  -69.53210945 -116.69804974   43.03230659
    3.68360525   14.6982957   -44.74192181   15.64896698   75.24931595
  -10.60365666   -1.5440275     6.58542299   30.93799464   60.31871045
  -39.09190408  -58.3575918   -40.53119318   56.09393462  -49.25618891
   29.20424186   60.84463843  -28.36977122   25.22180599  -66.42713851
   70.4820975   129.71808536  -95.09975104   22.23074702  -17.13901024
  -17.92454627   44.0459905    75.33129554   57.80385803   15.67475825]",Exogenous,Industrial
